video_id,thumb_ocr_text_V2,clean_thumb_ocr_text_V2,bboxes
266EI7hdjFs,world jurassic,world jurassic,"[""[[78, 250], [134, 273]]"", ""[[16, 252], [77, 273]]""]"
27GV1PS8_Cw,today,today,"[""[[21, 276], [132, 302]]""]"
2A4ZlxAk8dQ,first take,first take,"[""[[20, 231], [141, 261]]"", ""[[21, 258], [136, 285]]""]"
2AAUadR6Hjw,fio 00 ben 3130 davide macc sport chduve bt,fio ben 3130 davide macc sport chduve,"[""[[50, 64], [66, 73]]"", ""[[92, 65], [112, 73]]"", ""[[118, 65], [137, 73]]"", ""[[55, 114], [332, 157]]"", ""[[334, 200], [357, 208]]"", ""[[401, 293], [425, 302]]"", ""[[424, 293], [460, 302]]""]"
2ATuTL5i0_c,kylie what are you doingz,kylie doingz,"[""[[33, 139], [134, 195]]"", ""[[104, 194], [162, 220]]""]"
2B1sY4NecnI,msnbc,msnbc,"[""[[77, 255], [243, 297]]""]"
2BIx2x-Q2fE,i doon donn be,doon donn,"[""[[14, 54], [201, 120]]"", ""[[16, 153], [206, 213]]""]"
2BwxeOzSx8A,studios amazon dont worry wont foot he get far on,studio amazon dont worry wont foot get far,"[""[[77, 58], [133, 76]]"", ""[[14, 60], [78, 74]]"", ""[[73, 233], [153, 269]]"", ""[[157, 232], [254, 269]]"", ""[[48, 273], [124, 306]]"", ""[[257, 273], [318, 306]]"", ""[[125, 274], [168, 306]]"", ""[[172, 274], [217, 306]]""]"
2Cy2S6jbviQ,damascus alec hand plane steele click bait,damascus alec hand plane steele click bait,"[""[[184, 49], [473, 93]]"", ""[[6, 70], [89, 98]]"", ""[[228, 98], [338, 129]]"", ""[[345, 98], [469, 130]]"", ""[[5, 99], [123, 127]]"", ""[[5, 130], [114, 157]]"", ""[[4, 160], [85, 186]]""]"
2DVg-P0mZE4,super soul conversations,super soul conversation,"[""[[21, 226], [137, 258]]"", ""[[22, 255], [136, 291]]"", ""[[21, 289], [134, 304]]""]"
2E_HEeOpiEA,the even say sender,even say sender,"[""[[264, 85], [313, 104]]"", ""[[412, 134], [428, 152]]"", ""[[47, 214], [82, 245]]""]"
2GrKY7Qqal8,late stephow matt damon colbert,late stephow matt damon colbert,"[""[[37, 208], [109, 234]]"", ""[[23, 230], [134, 281]]"", ""[[204, 248], [281, 272]]"", ""[[288, 248], [393, 272]]"", ""[[40, 276], [121, 300]]""]"
2HboMs0vbsE,mint mnet,mint mnet,"[""[[408, 61], [464, 80]]"", ""[[26, 274], [132, 308]]""]"
2J6bJnwr1rw,hon appetit,hon appetit,"[""[[0, 268], [67, 306]]"", ""[[68, 269], [189, 312]]""]"
2KuqjW0WtZg,wo rld wonder,rld wonder,"[""[[64, 232], [100, 256]]"", ""[[22, 260], [102, 282]]""]"
2Nlo2ekTRvI,everything vinoce with wrong cars 3,everything vinoce wrong car,"[""[[270, 48], [426, 94]]"", ""[[181, 68], [213, 84]]"", ""[[263, 92], [366, 142]]"", ""[[106, 186], [305, 287]]""]"
2P6dG-csseU,hiding in the rain forestz,hiding rain forestz,"[""[[8, 50], [186, 96]]"", ""[[6, 100], [172, 156]]"", ""[[184, 102], [476, 160]]""]"
2PH7dK6SLC8,mayer john ohnimaye e1 vav to vevo,mayer john ohnimaye vav vevo,"[""[[129, 81], [224, 109]]"", ""[[50, 82], [124, 109]]"", ""[[106, 124], [170, 137]]"", ""[[113, 186], [150, 214]]"", ""[[12, 277], [102, 305]]""]"
2PQCLZbzxq8,kelly ryan,kelly ryan,"[""[[48, 278], [80, 290]]"", ""[[52, 289], [82, 301]]""]"
2QHltvwTjSk,cnbc,cnbc,"[""[[13, 282], [118, 304]]""]"
2SJ0hgdciNE,didd,didd,"[""[[132, 68], [172, 95]]""]"
2TCHVvJ73kM,szechuan sauce sie said shupp clice,szechuan sauce sie say shupp clice,"[""[[30, 50], [281, 97]]"", ""[[296, 51], [454, 101]]"", ""[[6, 242], [55, 273]]"", ""[[423, 244], [471, 276]]"", ""[[418, 257], [465, 290]]"", ""[[14, 264], [57, 282]]""]"
2TfXp8KDvKw,insider,insider,"[""[[336, 70], [450, 90]]""]"
2VP846QcA_4,trained to become batman,train become batman,"[""[[29, 284], [157, 309]]"", ""[[213, 284], [336, 309]]"", ""[[345, 284], [468, 309]]""]"
2VggEmXPnGw,great big story,great big story,"[""[[69, 264], [169, 293]]"", ""[[172, 264], [228, 293]]"", ""[[230, 264], [329, 294]]""]"
2WHcBwq2wHc,standard charts salah mo prank,standard chart salah prank,"[""[[366, 156], [415, 173]]"", ""[[366, 172], [398, 182]]"", ""[[200, 199], [395, 251]]"", ""[[134, 250], [341, 310]]""]"
2XK4omx9uMU,finish the lyric cabello camila,finish lyric cabello camila,"[""[[25, 74], [199, 116]]"", ""[[28, 126], [318, 218]]"", ""[[224, 200], [458, 259]]"", ""[[21, 220], [215, 279]]""]"
2XLw9U7Z1CM,elly van,elly van,"[""[[220, 120], [265, 141]]"", ""[[228, 141], [269, 161]]""]"
2XQPTtTv_O4,why self driving cars are hard scise,self drive car hard scise,"[""[[124, 84], [214, 124]]"", ""[[45, 124], [146, 158]]"", ""[[149, 124], [217, 158]]"", ""[[120, 157], [216, 204]]"", ""[[26, 264], [109, 298]]""]"
2XQft9iwSqg,american,american,"[""[[165, 166], [223, 194]]""]"
2Xyf_PCf7lc,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
2Yb_VA4L3YU,kivu,kivu,"[""[[32, 294], [56, 302]]""]"
2_DRBnV4nGY,tyles law sale smacklown live,tyles law sale smacklown live,"[""[[203, 191], [265, 225]]"", ""[[232, 216], [257, 230]]"", ""[[213, 221], [229, 236]]"", ""[[14, 255], [192, 286]]"", ""[[92, 280], [174, 304]]""]"
2_dkBgK4Mbk,wp,,[]
2_fUmjfzh1Y,tribulizers sa training to land the triple axel nagasu mirai,tribulizers training land triple axel nagasu mirai,"[""[[14, 56], [112, 80]]"", ""[[168, 246], [245, 262]]"", ""[[272, 246], [317, 262]]"", ""[[354, 246], [408, 264]]"", ""[[410, 246], [453, 264]]"", ""[[300, 272], [450, 304]]"", ""[[192, 273], [298, 304]]""]"
2a52cBN9qOA,12103 82 additional remains breaking news of sgt johnson found in niger cosmian,12103 additional remains break news sgt johnson found niger cosmian,"[""[[358, 249], [384, 258]]"", ""[[110, 260], [189, 273]]"", ""[[191, 260], [257, 273]]"", ""[[46, 261], [103, 273]]"", ""[[48, 269], [106, 288]]"", ""[[129, 274], [161, 289]]"", ""[[164, 274], [226, 289]]"", ""[[230, 274], [279, 291]]"", ""[[298, 273], [342, 292]]"", ""[[366, 282], [394, 288]]""]"
2afSbqlp5HU,bbc news,bbc news,"[""[[36, 218], [88, 236]]"", ""[[29, 237], [94, 257]]""]"
2c9fXDI2EYE,the tonight josh brolin show jimmy fallon,tonight josh brolin show jimmy fallon,"[""[[21, 225], [112, 245]]"", ""[[145, 235], [269, 278]]"", ""[[280, 236], [448, 278]]"", ""[[21, 241], [86, 261]]"", ""[[46, 258], [111, 278]]"", ""[[33, 274], [109, 294]]""]"
2dkl0fUKHAM,open door,open door,"[""[[55, 54], [213, 156]]"", ""[[71, 152], [208, 225]]""]"
2fJIRQJ39eA,gyeahimfamous,gyeahimfamous,"[""[[250, 272], [449, 292]]""]"
2fZ-qIHlA5M,inconsuructions essential teardown,inconsuructions essential teardown,"[""[[350, 44], [472, 148]]"", ""[[214, 51], [394, 149]]"", ""[[263, 130], [460, 231]]""]"
2fxqFJsvus4,katchup keeping upwiththe kardashians,katchup keep upwiththe kardashians,"[""[[14, 56], [169, 103]]"", ""[[78, 254], [132, 266]]"", ""[[132, 254], [209, 266]]"", ""[[37, 265], [252, 292]]""]"
2gGRX1bvgS8,best actress medorman saorise hawains margot rodan strey nd outser billboards robbie mo itonya the post ooscars,best actress medorman saorise hawains margot rodan strey outser billboard robbie itonya post ooscars,"[""[[174, 56], [221, 73]]"", ""[[224, 56], [306, 73]]"", ""[[106, 74], [170, 97]]"", ""[[290, 74], [341, 86]]"", ""[[25, 82], [82, 114]]"", ""[[205, 84], [256, 96]]"", ""[[293, 82], [338, 114]]"", ""[[380, 84], [422, 105]]"", ""[[96, 93], [138, 114]]"", ""[[130, 93], [190, 114]]"", ""[[209, 94], [252, 105]]"", ""[[209, 102], [253, 113]]"", ""[[398, 101], [428, 113]]"", ""[[403, 255], [460, 270]]""]"
2iC9IGKIP50,jimmy kinnel livei,jimmy kinnel livei,"[""[[41, 206], [105, 230]]"", ""[[10, 208], [179, 300]]"", ""[[108, 270], [166, 289]]""]"
2in8XqiElwc,snl vevo,snl vevo,"[""[[40, 172], [153, 266]]"", ""[[12, 276], [102, 306]]""]"
2jP6MFBXFaA,of,,[]
2jSWMme12ik,full race the kentucky derby nbcsports,full race kentucky derby nbcsports,"[""[[284, 59], [366, 87]]"", ""[[374, 59], [465, 86]]"", ""[[13, 73], [176, 112]]"", ""[[49, 103], [153, 132]]"", ""[[58, 266], [244, 312]]""]"
2jhwGiO5XJ8,kelly bryan,kelly bryan,"[""[[48, 277], [81, 289]]"", ""[[48, 288], [84, 301]]""]"
2ktuvx9hrMw,dinned the nutcracker four realms official trailer,din nutcracker four realm official trailer,"[""[[356, 67], [401, 84]]"", ""[[290, 87], [468, 143]]"", ""[[325, 140], [370, 162]]"", ""[[370, 141], [433, 162]]"", ""[[14, 265], [244, 301]]"", ""[[268, 266], [466, 300]]""]"
2lyQj9M2MhY,the future of flite testip,future flite testip,"[""[[274, 52], [425, 104]]"", ""[[253, 88], [351, 132]]"", ""[[356, 99], [481, 148]]""]"
2mrOcJNPxEc,today,today,"[""[[21, 276], [132, 302]]""]"
2nJ3U5dzvPs,finally its christmas,finally christmas,"[""[[136, 111], [288, 187]]"", ""[[109, 176], [384, 249]]""]"
2nSXgn68gPQ,samsung galaxy,samsung galaxy,"[""[[149, 73], [317, 104]]"", ""[[205, 183], [265, 203]]""]"
2nshBD9EbxE,how to make a wooden katana,make wooden katana,"[""[[170, 253], [225, 273]]"", ""[[81, 278], [242, 310]]"", ""[[253, 278], [385, 309]]""]"
2pJlpCfueV0,lmfao when brother orders bong your a and him mom s wants to it your see open,lmfao brother order bong mom want see open,"[""[[66, 320], [132, 337]]"", ""[[226, 318], [291, 338]]"", ""[[292, 319], [349, 337]]"", ""[[367, 319], [416, 342]]"", ""[[145, 342], [192, 357]]"", ""[[206, 342], [257, 357]]"", ""[[281, 344], [314, 357]]"", ""[[354, 344], [398, 360]]""]"
2pVHOaT9CZ4,wit red,wit red,"[""[[9, 265], [70, 301]]"", ""[[76, 266], [173, 300]]""]"
2qzrjzN5ns0,live 102 inbamite mic i warriors 110 cavaliers 102 gs leads 30 series igsy ourant 3rd with,live 102 inbamite mic warrior 110 cavalier lead series igsy ourant 3rd,"[""[[418, 62], [440, 70]]"", ""[[266, 252], [288, 264]]"", ""[[180, 236], [230, 249]]"", ""[[233, 238], [256, 248]]"", ""[[137, 252], [186, 265]]"", ""[[186, 252], [210, 265]]"", ""[[213, 252], [265, 265]]"", ""[[314, 251], [348, 266]]"", ""[[348, 253], [384, 265]]"", ""[[166, 264], [190, 276]]"", ""[[140, 266], [168, 276]]"", ""[[192, 266], [206, 276]]""]"
2r_nGjgqPE0,home machine gun kelly ambassadors x 8 rexha bebe,home machine gun kelly ambassador rexha bebe,"[""[[105, 109], [377, 169]]"", ""[[80, 177], [218, 201]]"", ""[[226, 177], [291, 201]]"", ""[[300, 174], [402, 205]]"", ""[[123, 202], [355, 226]]"", ""[[226, 227], [330, 253]]"", ""[[138, 229], [217, 252]]""]"
2rx8VHNG-DE,fox news channel,fox news channel,"[""[[40, 232], [98, 258]]"", ""[[25, 258], [100, 284]]"", ""[[17, 290], [100, 301]]""]"
2sxuAm569IY,big the sol,big sol,"[""[[65, 200], [104, 220]]"", ""[[103, 203], [157, 280]]""]"
2v34qDKvLqM,the tonight claire foy show jimmy fallon,tonight claire foy show jimmy fallon,"[""[[21, 225], [112, 245]]"", ""[[152, 230], [332, 280]]"", ""[[340, 232], [445, 280]]"", ""[[21, 241], [85, 261]]"", ""[[46, 258], [112, 278]]"", ""[[33, 274], [106, 294]]""]"
2v4-L4PkV9U,2,,[]
2wJESCSvFU8,186,186,"[""[[26, 240], [133, 297]]""]"
2yCp-Dj5-7c,watch what happens live andy cohen,watch happens live andy cohen,"[""[[50, 214], [118, 233]]"", ""[[33, 249], [117, 266]]"", ""[[22, 266], [85, 292]]"", ""[[90, 273], [116, 282]]"", ""[[85, 281], [117, 290]]""]"
2z870cifG_A,ricecum intercomplessness noullube,ricecum intercomplessness noullube,"[""[[49, 159], [135, 196]]"", ""[[11, 173], [196, 222]]"", ""[[94, 236], [149, 266]]""]"
30HOemteiKQ,fantastic finishes 113 final cleveland or 112 23,fantastic finish 113 final cleveland 112,"[""[[45, 66], [166, 109]]"", ""[[164, 66], [265, 109]]"", ""[[130, 148], [186, 200]]"", ""[[145, 208], [172, 217]]"", ""[[306, 210], [415, 257]]"", ""[[129, 233], [186, 289]]""]"
30TkClWvT5k,michael buble christmas christmas white duet with twain shania,michael buble christmas white duet twain shania,"[""[[234, 137], [286, 150]]"", ""[[224, 140], [360, 182]]"", ""[[313, 205], [381, 225]]"", ""[[274, 206], [314, 225]]"", ""[[244, 226], [284, 245]]"", ""[[362, 226], [409, 246]]"", ""[[316, 228], [362, 246]]""]"
30UjfElERlc,filmy ms time,filmy time,"[""[[258, 43], [297, 66]]"", ""[[16, 249], [177, 301]]""]"
31Fbv9qRV7s,kidnapped igot kidnappeds you got,kidnap igot kidnappeds get,"[""[[193, 166], [357, 198]]"", ""[[122, 167], [191, 198]]"", ""[[257, 204], [429, 237]]"", ""[[199, 205], [256, 237]]""]"
32YGGYaUTgE,saving california i atlantic selects,save california atlantic selects,"[""[[14, 59], [134, 105]]"", ""[[14, 106], [205, 152]]"", ""[[50, 245], [117, 269]]"", ""[[54, 269], [109, 288]]""]"
342Cqk9ew58,live 2018 golden globes red carpet,live 2018 golden globe red carpet,"[""[[34, 245], [73, 265]]"", ""[[114, 261], [192, 293]]"", ""[[197, 261], [328, 293]]"", ""[[334, 261], [461, 293]]"", ""[[34, 265], [70, 285]]"", ""[[33, 281], [102, 305]]""]"
34By94AKkZE,daily news,daily news,"[""[[1, 262], [186, 312]]"", ""[[228, 262], [402, 312]]""]"
34cHO5_LX9g,8,,[]
34gHoxqZlJc,tw dollars domain,dollar domain,"[""[[154, 244], [300, 281]]"", ""[[13, 246], [140, 281]]""]"
34mNW4YSJhw,paso el tx,paso,"[""[[45, 256], [82, 269]]""]"
35m4leH72dA,coolest monke junne the in,coolest monke junne,"[""[[301, 186], [363, 219]]"", ""[[356, 185], [405, 218]]"", ""[[361, 214], [391, 231]]""]"
36DAv_m8Mlw,k m n e a o hailee feat steinfel in colvr vevo,hailee feat steinfel colvr vevo,"[""[[193, 123], [298, 161]]"", ""[[156, 132], [192, 149]]"", ""[[188, 157], [308, 190]]"", ""[[168, 192], [315, 253]]"", ""[[12, 278], [102, 305]]""]"
36YFQTFzZwU,rolex rolex rolex home red,rolex home red,"[""[[355, 119], [416, 152]]"", ""[[390, 213], [417, 218]]"", ""[[432, 224], [480, 250]]""]"
36tggrpRoTI,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
37R2_bvJjGM,little 4 update chz,little update chz,"[""[[66, 74], [193, 112]]"", ""[[21, 111], [186, 156]]"", ""[[398, 117], [472, 192]]""]"
37z3bfXu3BA,wards bright the album portugal man the ups scheer,ward bright album portugal man ups scheer,"[""[[226, 211], [266, 232]]"", ""[[178, 234], [301, 258]]"", ""[[234, 260], [270, 268]]"", ""[[153, 270], [248, 285]]"", ""[[286, 270], [324, 285]]"", ""[[257, 288], [289, 302]]"", ""[[190, 289], [254, 304]]""]"
38I1jsA91iQ,hangry,hangry,"[""[[196, 262], [282, 292]]""]"
38dYSj3F-Lo,cnn,cnn,"[""[[8, 226], [171, 308]]""]"
391JeKrI30w,wp,,[]
39idVpFF7NQ,snl,snl,"[""[[10, 224], [108, 304]]""]"
3A-3NaPA3QU,refinery29 pyrex,refinery29 pyrex,"[""[[16, 273], [245, 306]]"", ""[[285, 292], [322, 308]]""]"
3AV1GuBI-0Q,wort go,wort,"[""[[48, 149], [68, 154]]""]"
3BNg4fDJC8A,wired obsessed,wire obsess,"[""[[17, 260], [88, 276]]"", ""[[16, 277], [187, 302]]""]"
3ChgRbqGi-E,vevo,vevo,"[""[[12, 278], [102, 305]]""]"
3D_ZODCSKXo,movie talk,movie talk,"[""[[38, 261], [158, 292]]"", ""[[173, 261], [265, 290]]""]"
3Eu3N6KsWtY,entertainment,entertainment,"[""[[11, 249], [258, 305]]""]"
3FnV82JEGPI,cnn,cnn,"[""[[17, 225], [178, 301]]""]"
3HhK7HbX3Qs,sup kevin awl hart crashes interview flyeal,sup kevin awl hart crash interview flyeal,"[""[[334, 227], [375, 246]]"", ""[[8, 233], [112, 266]]"", ""[[421, 233], [457, 251]]"", ""[[128, 234], [216, 266]]"", ""[[9, 270], [161, 304]]"", ""[[177, 270], [362, 302]]"", ""[[397, 286], [432, 302]]""]"
3IaL0li-LWU,10 top tech deals lg an nony mbx bram,top tech deal nony mbx bram,"[""[[41, 53], [102, 78]]"", ""[[6, 85], [85, 112]]"", ""[[94, 85], [190, 112]]"", ""[[85, 194], [105, 200]]"", ""[[1, 197], [17, 204]]"", ""[[90, 226], [181, 242]]""]"
3K0wXkf0QAY,periodic table of the elements,periodic table element,"[""[[81, 122], [204, 142]]"", ""[[219, 122], [307, 145]]"", ""[[124, 161], [258, 181]]""]"
3LJh6TReA5w,bafta,bafta,"[""[[70, 264], [226, 306]]""]"
3Q2j5ApzSqs,vevo,vevo,"[""[[10, 278], [102, 305]]""]"
3RlbqOl_4NA,s s t 20 i lst bbc 1688 news 1688 c tor i,lst bbc 1688 news tor,"[""[[413, 209], [450, 228]]"", ""[[34, 216], [88, 236]]"", ""[[416, 248], [461, 266]]"", ""[[28, 237], [94, 256]]"", ""[[426, 268], [470, 285]]""]"
3S6HQGHqQa0,earth is flat,earth flat,"[""[[169, 74], [310, 125]]"", ""[[174, 154], [308, 220]]""]"
3Sa8G-VR13Q,political view fvi,political view fvi,"[""[[42, 262], [85, 270]]"", ""[[45, 272], [81, 288]]"", ""[[430, 301], [444, 306]]""]"
3SlG3sE8Ytg,tasty day lasagna roses,tasty day lasagna rose,"[""[[18, 66], [108, 112]]"", ""[[25, 116], [164, 178]]"", ""[[28, 183], [334, 237]]"", ""[[28, 242], [250, 296]]""]"
3ToRIUoXmIw,how fleetwood mac makes song a,fleetwood mac make song,"[""[[157, 225], [328, 253]]"", ""[[336, 225], [397, 252]]"", ""[[136, 261], [236, 290]]"", ""[[266, 261], [348, 290]]""]"
3TwiPa39WnM,amc 26,amc,"[""[[9, 53], [38, 66]]""]"
3UoKswz6OQc,amc the walking dead,amc walk dead,"[""[[406, 53], [468, 78]]"", ""[[16, 246], [195, 299]]"", ""[[197, 246], [301, 298]]""]"
3VLNxH9uX6Y,graham norton show,graham norton show,"[""[[19, 237], [100, 265]]"", ""[[25, 262], [100, 282]]"", ""[[52, 280], [84, 292]]""]"
3V_rqb6Nuc4,the daily starbucks shuts down show for racial bias training revorworn concon,daily starbucks shuts show racial bias training revorworn concon,"[""[[16, 242], [77, 261]]"", ""[[97, 248], [224, 268]]"", ""[[228, 248], [297, 268]]"", ""[[17, 257], [84, 277]]"", ""[[148, 269], [226, 288]]"", ""[[232, 269], [282, 288]]"", ""[[288, 269], [392, 288]]"", ""[[32, 276], [78, 281]]"", ""[[16, 294], [41, 300]]""]"
3WlhLmh7uiQ,antsili for ants oanada,antsili ant oanada,"[""[[78, 50], [210, 96]]"", ""[[38, 274], [96, 298]]"", ""[[38, 296], [94, 308]]""]"
3Xb3eOH4PMA,ladbaby,ladbaby,"[""[[163, 46], [209, 58]]""]"
3XklsSF53pc,munchies,munchies,"[""[[23, 260], [264, 300]]""]"
3YVzBkKAbAs,ogs amazing,ogs amaze,"[""[[245, 69], [324, 120]]"", ""[[196, 113], [360, 182]]""]"
3Z6kYVQC83E,veitch a christmas message,veitch christmas message,"[""[[293, 189], [393, 221]]"", ""[[267, 224], [428, 257]]"", ""[[269, 264], [414, 297]]""]"
3Zew8pLSlwQ,10 top,top,"[""[[56, 158], [270, 249]]""]"
3b24Q8Bz7b4,big in sta,big sta,"[""[[66, 200], [105, 220]]"", ""[[103, 202], [158, 279]]""]"
3baKe4B3eyI,winners glosers 2 hq23 games the card same ha2f accs 50 up and 2w4 for playors game the my of proses funt pomb,winner glosers hq23 game card ha2f acc 2w4 playors game prose funt pomb,"[""[[17, 60], [129, 93]]"", ""[[18, 90], [130, 125]]"", ""[[168, 154], [220, 174]]"", ""[[44, 165], [65, 172]]"", ""[[181, 174], [198, 182]]"", ""[[268, 179], [316, 210]]"", ""[[34, 196], [52, 202]]"", ""[[44, 240], [67, 251]]"", ""[[34, 250], [58, 258]]"", ""[[46, 273], [66, 281]]"", ""[[41, 281], [62, 286]]"", ""[[53, 286], [68, 293]]"", ""[[33, 288], [52, 293]]""]"
3bzlb22qTvE,ssssss c i the burger show,sss burger show,"[""[[76, 50], [362, 104]]"", ""[[19, 227], [217, 281]]"", ""[[85, 288], [146, 301]]""]"
3eQP6JoxtKk,thanos was rightzi,thanos rightzi,"[""[[5, 42], [227, 104]]"", ""[[36, 91], [298, 159]]""]"
3eY394uqk9Q,stipsfor cooking alone,stipsfor cooking alone,"[""[[36, 85], [227, 130]]"", ""[[39, 126], [321, 170]]"", ""[[40, 169], [241, 210]]""]"
3g246c6Bv58,why is blue so rarez,blue rarez,"[""[[23, 125], [322, 221]]"", ""[[151, 229], [324, 279]]""]"
3g5O-kT9m8k,s1000 survival kit bil,s1000 survival kit bil,"[""[[209, 46], [289, 73]]"", ""[[293, 46], [421, 73]]"", ""[[426, 46], [472, 72]]"", ""[[190, 154], [208, 244]]""]"
3gTyF-wLa-E,vanityfair,vanityfair,"[""[[9, 264], [189, 306]]""]"
3hn14sIQc6E,daily news,daily news,"[""[[3, 264], [185, 312]]"", ""[[226, 266], [396, 312]]""]"
3iUfzN4RAB8,pixar every animated movie reviewed in 10 words less or shortl tevery,pixar every animate movie review word less shortl tevery,"[""[[98, 72], [233, 92]]"", ""[[29, 76], [81, 89]]"", ""[[32, 98], [150, 120]]"", ""[[157, 98], [232, 120]]"", ""[[30, 126], [193, 154]]"", ""[[86, 166], [233, 192]]"", ""[[116, 200], [232, 242]]"", ""[[101, 257], [162, 274]]"", ""[[27, 260], [94, 276]]""]"
3j5eGupDWY4,hope for paws please and help wilbur find for christmass share home a,hope paw please help wilbur find christmas share home,"[""[[16, 42], [58, 67]]"", ""[[85, 44], [124, 62]]"", ""[[10, 290], [69, 314]]"", ""[[153, 289], [196, 319]]"", ""[[194, 290], [253, 316]]"", ""[[250, 290], [286, 314]]"", ""[[379, 289], [472, 316]]"", ""[[69, 293], [118, 316]]"", ""[[302, 292], [352, 314]]""]"
3jcolXvi8IA,questions answers,question answer,"[""[[17, 66], [206, 125]]"", ""[[29, 205], [196, 258]]""]"
3jtjkXSvuJw,fizzi the funniest kitten,fizzi funniest kitten,"[""[[309, 62], [449, 134]]"", ""[[281, 180], [477, 232]]"", ""[[289, 241], [465, 304]]""]"
3kerBt7kuBU,beauty isitever communityp enough2 is infertility goalsp weightloss,beauty isitever communityp enough2 infertility goalsp weightloss,"[""[[31, 52], [148, 106]]"", ""[[316, 55], [464, 109]]"", ""[[0, 76], [193, 149]]"", ""[[314, 95], [456, 152]]"", ""[[296, 237], [476, 311]]"", ""[[14, 240], [172, 314]]"", ""[[185, 281], [285, 302]]""]"
3lgcBZdMZxM,wo rld wonder,rld wonder,"[""[[64, 232], [100, 256]]"", ""[[22, 260], [102, 282]]""]"
3mB2fIt7vzw,ign newso,ign newso,"[""[[18, 57], [120, 97]]"", ""[[32, 101], [122, 117]]""]"
3mUtNE82ZV4,hus culd vild,hus culd vild,"[""[[398, 96], [468, 136]]"", ""[[177, 171], [200, 185]]"", ""[[41, 241], [114, 277]]""]"
3nwwX-DEH1M,food insider,food insider,"[""[[50, 246], [150, 274]]"", ""[[20, 274], [178, 304]]""]"
3oHhw_9bQk0,alone on an island atlantic selects,alone island atlantic selects,"[""[[14, 61], [121, 106]]"", ""[[14, 153], [134, 200]]"", ""[[50, 245], [117, 269]]"", ""[[54, 269], [109, 288]]""]"
3oXhLdeuxDw,1445 marta the get outofthe busi weather way channel spot a stroke,1445 marta get outofthe busi weather way channel spot stroke,"[""[[153, 169], [186, 184]]"", ""[[230, 173], [297, 198]]"", ""[[166, 270], [192, 282]]"", ""[[192, 270], [256, 282]]"", ""[[285, 270], [314, 282]]"", ""[[420, 272], [452, 280]]"", ""[[257, 272], [285, 284]]"", ""[[420, 278], [452, 288]]"", ""[[358, 292], [393, 312]]"", ""[[401, 295], [454, 318]]""]"
3pCCjHDPq6U,coffeep only,coffeep,"[""[[197, 46], [469, 105]]""]"
3rIjcRK_BNU,combo 0,combo,"[""[[117, 120], [151, 135]]""]"
3rhw4KgcvFM,118 118 911 fox,118 911 fox,"[""[[334, 130], [364, 150]]"", ""[[34, 258], [138, 294]]"", ""[[164, 264], [224, 290]]""]"
3shrder58iU,s159000 bed worth it lifestyle,s159000 bed worth lifestyle,"[""[[71, 49], [294, 98]]"", ""[[308, 50], [411, 93]]"", ""[[8, 261], [97, 293]]"", ""[[38, 292], [97, 301]]""]"
3tUCuMSPQwE,nfl 2018 a bad lip reading,nfl 2018 bad lip reading,"[""[[256, 120], [424, 185]]"", ""[[256, 188], [448, 256]]"", ""[[273, 258], [321, 277]]"", ""[[321, 258], [357, 277]]"", ""[[360, 258], [457, 277]]""]"
